area.code,voice.plan,voice.messages,intl.plan,intl.mins,intl.calls,day.mins,eve.calls,eve.charge,night.calls,customer.calls,churn
415,0,0,0,11.8,4,151.5,78,11.19,131,0,0
415,0,0,1,11.5,5,146.3,93,18.59,97,1,0
408,0,0,0,6.7,2,195.1,95,12.65,117,0,0
510,0,0,0,13.0,5,208.9,92,18.26,108,1,0
408,0,0,0,8.8,3,135.7,103,17.71,95,7,1
415,0,0,0,14.3,3,225.9,105,23.43,108,3,1
415,0,0,0,9.7,6,122.2,62,14.21,98,1,0
510,0,0,0,8.9,5,153.3,117,19.08,152,2,0
415,0,0,0,7.9,4,214.0,89,16.35,99,1,0
408,0,0,0,10.8,6,194.8,85,14.21,61,1,0
415,0,0,0,11.0,5,206.7,83,23.89,77,3,0
415,1,12,0,10.5,3,188.0,107,12.86,132,2,0
408,0,0,1,13.7,3,122.3,94,10.1,95,3,1
415,0,0,0,12.0,5,259.3,97,14.89,36,3,0
408,0,0,1,13.8,3,115.1,70,17.96,85,2,1
415,1,28,0,8.3,6,172.9,94,11.7,109,1,0
415,0,0,1,7.3,5,156.4,114,11.08,109,1,0
415,1,24,0,11.6,3,128.1,127,12.19,98,1,0
408,0,0,0,12.5,3,196.6,79,14.47,79,1,0
408,0,0,0,5.5,7,227.9,71,25.72,82,1,1
415,1,31,0,13.2,2,194.9,90,16.29,129,2,0
408,1,34,0,13.3,3,44.9,82,11.41,118,1,0
408,1,30,0,7.8,2,262.8,130,18.34,88,0,0
415,0,0,0,12.3,3,211.2,122,21.48,104,0,0
415,0,0,0,9.6,5,204.0,110,19.13,85,1,0
510,0,0,0,14.5,4,223.2,86,10.84,83,3,0
408,0,0,0,11.5,3,119.0,108,15.94,97,1,0
415,0,0,0,8.9,8,266.1,79,19.14,58,3,1
415,0,0,0,9.4,3,134.4,95,12.95,80,1,0
415,0,0,0,16.2,3,171.1,83,21.86,92,1,0
415,0,0,0,10.5,2,170.5,77,21.62,138,2,0
415,0,0,0,9.9,7,178.5,141,12.49,102,1,0
510,0,0,0,14.1,5,205.2,95,13.16,77,3,0
415,1,31,0,13.0,2,232.8,111,15.6,111,0,0
408,0,0,0,12.1,3,55.6,83,24.54,110,2,0
415,1,37,0,10.6,3,153.5,108,20.56,110,1,0
510,0,0,0,11.1,3,109.8,104,16.12,85,1,0
415,0,0,0,5.2,6,196.1,87,15.77,132,2,0
510,0,0,0,11.8,4,166.8,121,12.2,130,0,0
415,1,25,0,7.1,7,113.2,107,22.94,87,2,0
510,0,0,0,14.6,9,203.0,125,12.83,131,1,0
415,0,0,0,12.2,2,156.5,134,11.92,111,2,0
408,0,0,0,13.8,3,266.7,88,13.45,111,3,1
415,1,23,0,9.8,4,182.0,85,18.37,82,1,0
415,0,0,0,10.1,2,85.9,127,16.48,93,0,0
415,1,33,0,2.9,7,146.6,59,9.76,99,0,0
510,1,35,0,13.9,2,110.5,81,17.71,77,4,1
415,0,0,0,11.5,5,118.6,97,16.97,61,1,0
415,1,28,0,9.4,6,220.3,72,24.29,111,4,0
415,0,0,0,12.5,6,150.0,101,19.75,123,1,0
415,1,34,0,9.2,4,161.7,115,17.65,114,0,0
415,0,0,0,14.0,5,191.4,99,14.23,112,3,0
415,0,0,1,12.5,3,146.7,91,12.61,69,3,0
510,0,0,0,7.8,7,109.4,111,8.61,106,1,0
510,0,0,0,13.6,3,144.1,68,21.23,82,1,0
415,0,0,0,11.6,3,85.7,70,18.84,75,4,1
415,0,0,0,9.4,5,214.8,104,17.82,97,3,0
408,0,0,0,6.5,4,158.9,109,20.64,97,0,0
510,1,28,0,6.4,3,110.0,76,12.03,87,2,0
415,0,0,0,10.5,2,152.8,102,15.61,75,1,0
415,0,0,0,10.5,4,145.6,137,16.75,83,0,0
408,0,0,0,6.5,4,93.3,114,16.97,104,0,0
408,0,0,0,8.3,2,216.8,106,15.96,108,0,0
408,0,0,0,9.0,2,201.9,78,13.15,79,1,0
408,0,0,0,8.5,2,146.4,80,19.13,117,1,0
415,0,0,0,10.5,3,272.7,85,19.12,104,2,1
510,0,0,0,14.8,4,18.9,81,21.96,74,1,0
415,0,0,0,12.8,5,172.8,90,16.44,107,2,0
408,0,0,0,14.0,6,190.2,70,13.35,120,0,0
415,0,0,0,15.6,3,130.6,144,17.69,72,3,0
415,0,0,0,13.5,4,158.4,117,15.98,125,4,1
415,0,0,0,15.6,2,166.5,98,20.08,92,1,0
415,0,0,0,12.9,2,129.3,89,17.24,126,2,0
415,0,0,0,7.0,10,199.3,120,16.44,117,0,0
415,0,0,0,9.1,7,185.1,98,19.81,106,0,0
408,0,0,0,9.7,2,175.4,127,16.78,102,2,0
510,0,0,0,10.7,2,263.4,74,12.91,101,2,0
510,0,0,0,7.3,3,94.2,100,22.45,79,1,0
510,0,0,0,7.1,8,189.4,89,18.62,116,3,0
510,1,35,0,11.8,2,118.0,106,14.21,102,2,0
415,0,0,0,8.4,5,212.1,89,16.1,95,3,0
408,0,0,0,12.4,6,222.0,103,15.9,124,2,0
415,1,31,0,13.0,4,222.8,105,15.34,101,0,0
408,1,25,0,12.2,2,190.0,76,9.91,110,1,0
408,0,0,0,8.7,2,271.8,128,20.16,91,4,1
408,1,29,0,8.4,6,195.4,93,22.8,95,3,0
510,0,0,0,7.2,5,199.6,99,18.22,110,3,0
415,0,0,0,10.1,4,100.0,95,14.75,122,0,0
415,1,21,0,9.5,1,160.6,79,18.96,92,2,0
415,1,26,0,9.9,3,158.7,127,13.64,88,1,0
510,0,0,0,12.0,2,154.5,71,18.21,105,3,1
415,0,0,0,8.5,5,305.1,115,15.98,116,0,1
408,1,38,0,7.4,5,193.0,106,13.06,87,2,0
510,0,0,0,6.6,3,72.5,112,17.34,118,1,0
510,1,40,0,6.3,3,105.2,79,29.01,97,2,0
415,0,0,0,10.0,3,180.5,102,11.45,97,2,0
408,1,29,0,14.3,2,214.7,109,26.72,110,0,0
408,0,0,0,13.2,3,86.8,85,9.19,87,1,0
510,0,0,0,7.9,2,131.5,128,14.86,83,5,1
415,0,0,0,17.5,4,135.4,122,20.15,91,0,0
510,0,0,0,12.1,4,203.9,93,16.3,125,3,0
510,0,0,0,12.5,5,235.5,143,12.1,131,0,0
415,0,0,0,12.1,2,157.0,97,21.84,126,2,0
415,0,0,1,10.0,7,111.9,124,18.96,81,3,0
510,0,0,1,11.2,8,236.3,130,12.99,98,3,0
408,0,0,0,8.6,9,163.6,93,24.09,108,0,0
415,1,29,0,8.9,3,213.6,82,14.95,100,1,0
510,1,30,0,9.4,4,143.4,92,14.45,68,3,0
510,0,0,0,12.1,4,78.3,94,16.85,94,1,0
408,0,0,0,10.6,3,97.1,131,19.38,111,1,0
415,0,0,0,10.1,2,94.1,80,12.55,85,0,0
510,0,0,0,8.2,3,226.3,109,23.32,119,2,1
415,0,0,0,10.5,2,133.8,96,13.5,92,1,0
415,1,27,0,10.6,4,190.3,127,21.17,82,1,0
415,1,36,0,9.8,5,294.9,115,14.08,63,3,0
415,0,0,0,12.0,4,179.5,131,16.31,125,0,0
408,0,0,0,10.1,10,158.0,100,17.67,120,0,0
415,0,0,0,10.4,2,173.0,108,16.18,66,0,0
415,1,32,0,8.2,5,134.2,145,18.01,138,1,0
415,1,32,0,12.6,9,125.2,101,19.63,106,3,0
415,0,0,0,13.2,1,195.9,108,19.3,113,2,0
510,1,13,0,10.3,2,214.2,88,15.4,68,0,0
415,0,0,0,9.5,1,221.1,65,20.12,137,0,0
408,1,26,0,11.6,5,132.0,121,14.73,108,1,0
408,0,0,0,9.1,4,157.6,87,16.86,106,1,0
408,1,30,0,11.0,8,110.3,108,15.5,88,2,0
408,1,28,0,10.6,7,171.8,125,20.46,80,1,0
510,1,32,0,11.4,5,211.0,89,13.18,96,1,0
415,0,0,0,9.3,3,139.3,95,16.35,75,7,1
415,0,0,0,14.0,9,291.6,93,18.79,110,2,1
408,0,0,0,12.1,1,139.0,93,11.3,120,0,0
408,0,0,0,10.0,1,234.8,99,16.93,88,4,0
408,0,0,0,8.8,1,187.6,81,17.12,79,1,0
415,0,0,0,13.1,7,159.8,93,17.86,86,2,0
408,1,33,0,5.2,5,177.1,85,16.49,124,1,0
408,0,0,0,11.4,10,117.9,92,13.63,150,0,0
415,1,21,0,10.8,6,247.6,150,21.79,72,2,0
408,0,0,0,8.5,7,169.9,155,11.76,105,1,0
415,0,0,0,14.1,3,185.0,129,17.31,89,3,0
408,1,17,0,11.3,5,204.9,102,17.09,97,0,0
408,1,24,0,9.4,2,225.5,108,15.47,106,3,0
510,0,0,0,10.5,3,169.7,123,12.02,115,4,1
415,0,0,0,10.6,6,239.3,127,18.99,104,0,0
415,0,0,0,11.7,2,113.3,89,16.82,93,4,1
510,1,16,0,5.6,4,133.3,111,15.78,113,2,0
510,1,25,0,8.7,1,170.7,113,9.34,99,3,0
415,0,0,0,7.8,5,322.3,135,19.58,104,2,1
415,0,0,0,10.4,4,124.4,78,27.28,126,2,0
415,0,0,0,11.4,5,146.9,111,9.72,97,3,0
510,0,0,0,10.8,3,192.6,105,17.54,93,1,0
408,1,36,0,10.3,2,96.3,91,15.27,121,1,0
510,0,0,0,14.7,5,131.9,107,14.25,106,3,0
408,0,0,0,13.3,3,147.2,87,14.89,80,2,0
415,0,0,0,7.1,5,143.1,88,20.37,123,2,0
415,1,31,0,10.7,4,237.2,100,18.11,87,1,0
510,0,0,0,12.8,4,184.2,101,15.44,113,2,0
415,0,0,0,10.0,4,109.1,140,15.9,100,3,0
408,0,0,0,10.3,2,138.1,82,13.45,118,5,1
415,0,0,0,8.8,4,186.8,92,17.65,98,3,0
510,0,0,0,13.9,5,155.4,92,24.73,91,1,0
415,0,0,0,8.5,4,245.3,130,10.45,102,4,0
415,0,0,1,11.0,2,205.9,117,23.58,139,0,1
510,0,0,0,11.9,4,207.2,83,18.2,105,1,0
415,1,14,0,10.7,5,151.5,126,21.14,120,2,0
408,0,0,0,7.1,5,221.9,122,23.65,85,0,1
415,0,0,0,9.5,4,190.0,78,20.96,107,1,0
415,0,0,0,10.5,4,220.8,67,13.28,89,2,0
408,0,0,0,9.6,4,114.8,104,12.75,119,2,0
408,0,0,0,10.4,1,113.8,97,16.35,89,3,0
415,0,0,1,6.2,4,143.2,159,15.26,122,4,1
415,0,0,0,9.3,5,184.4,110,17.32,100,3,0
415,0,0,0,7.8,6,227.4,115,21.08,109,1,0
408,0,0,0,2.1,5,224.0,80,17.91,75,0,0
510,0,0,0,10.0,5,216.2,105,15.78,143,2,0
415,0,0,0,13.3,3,129.9,105,19.56,123,0,0
510,1,30,0,6.9,3,230.1,76,24.45,85,2,0
415,0,0,0,11.0,5,204.4,128,23.22,118,1,0
415,0,0,0,10.2,2,247.5,93,19.16,132,2,1
510,0,0,0,9.0,2,228.1,106,11.59,107,1,0
415,0,0,0,11.2,4,225.9,86,25.42,81,1,1
415,0,0,0,12.0,3,103.5,102,10.02,94,4,1
415,0,0,0,7.5,6,115.5,143,21.44,91,0,0
408,0,0,0,9.7,6,218.8,102,12.61,97,1,0
510,0,0,0,12.3,5,223.8,74,20.81,156,3,0
415,0,0,0,12.9,4,143.8,131,15.64,132,3,0
510,1,28,0,8.3,3,276.7,99,17.31,88,0,0
415,0,0,0,8.1,4,141.4,70,12.44,75,0,0
415,0,0,0,13.8,5,190.5,103,17.47,63,0,0
408,0,0,0,9.4,4,192.6,118,15.21,74,1,0
408,0,0,1,12.2,4,151.8,116,8.81,86,1,0
415,0,0,0,7.8,8,180.0,103,19.47,105,3,0
510,0,0,0,8.4,4,157.3,77,16.79,111,2,0
415,0,0,0,6.8,3,196.5,129,13.48,118,0,0
415,0,0,0,11.9,3,240.3,83,13.81,136,0,0
415,0,0,0,9.4,6,193.3,85,13.15,98,3,0
408,1,39,0,5.4,4,211.9,76,23.32,139,1,0
415,0,0,1,8.2,5,218.7,133,13.23,62,1,0
510,0,0,1,13.2,5,246.8,63,17.54,123,0,1
415,0,0,0,15.8,3,174.7,56,12.58,109,6,1
415,0,0,0,9.3,2,240.0,106,11.4,84,0,1
510,1,37,0,5.0,3,181.2,98,15.1,136,2,0
415,0,0,0,10.8,3,113.7,127,14.03,142,1,0
510,1,29,0,9.7,9,211.1,97,19.0,106,2,0
510,0,0,0,12.2,3,169.3,91,15.18,82,1,0
415,0,0,0,11.3,2,247.4,76,14.95,90,0,0
415,1,32,0,12.8,2,131.2,125,19.33,105,2,0
510,0,0,0,11.8,5,161.4,88,13.91,121,1,0
510,0,0,1,9.7,4,107.2,122,7.38,117,1,0
408,1,32,0,8.8,5,211.9,136,17.25,95,1,0
510,0,0,0,6.9,4,160.4,104,24.3,85,3,0
510,1,40,0,6.4,3,230.7,88,21.83,92,1,0
408,0,0,0,10.5,9,232.6,117,21.54,101,1,0
408,0,0,0,10.8,3,294.7,72,25.04,121,1,1
408,1,22,0,11.7,2,306.2,83,16.12,107,0,0
415,0,0,0,10.4,5,236.8,87,15.84,112,2,0
415,1,24,1,14.2,6,125.7,98,23.45,108,3,1
510,0,0,1,11.4,3,168.4,127,23.46,48,1,0
415,0,0,0,12.0,6,70.9,112,11.43,164,2,0
510,1,38,0,3.7,4,105.0,123,10.35,122,0,0
415,0,0,0,12.0,7,152.1,107,18.32,111,1,0
510,0,0,1,8.8,9,180.9,83,16.57,109,3,0
510,1,31,0,9.4,6,156.6,96,13.73,107,1,0
510,1,24,0,2.4,3,180.5,92,19.05,103,0,0
510,1,30,0,13.2,8,238.8,121,19.55,66,1,0
415,1,18,0,13.4,9,182.1,65,18.16,108,2,0
415,1,35,0,8.8,2,139.6,170,28.29,105,2,0
408,1,12,0,10.2,5,200.3,105,21.56,93,0,0
408,0,0,0,8.5,6,153.5,118,21.39,99,1,0
415,1,29,1,11.7,6,128.2,83,14.59,114,3,0
408,0,0,0,16.7,2,159.5,101,17.2,96,2,0
415,0,0,0,12.3,4,226.4,60,23.53,82,3,1
408,0,0,0,8.4,3,251.9,96,16.54,87,2,0
510,0,0,0,7.5,4,264.5,111,16.49,111,2,1
415,0,0,0,10.7,2,153.7,87,16.03,95,0,0
415,0,0,0,7.8,10,201.9,96,18.05,98,1,0
510,1,27,0,6.6,5,196.6,95,15.35,83,1,0
510,0,0,0,9.9,3,232.1,110,14.3,120,1,0
415,0,0,0,6.3,7,166.0,100,6.34,74,0,0
510,1,28,0,2.5,5,200.6,111,13.95,153,1,0
408,1,25,0,4.9,2,141.0,85,18.02,138,3,0
408,1,34,0,7.5,8,245.0,66,18.44,125,0,0
415,0,0,1,10.9,7,140.8,119,19.43,88,1,0
510,0,0,0,8.8,3,255.1,97,22.69,118,3,1
415,1,33,0,10.2,7,125.0,81,20.0,95,2,0
408,0,0,0,5.0,3,180.6,99,23.83,105,1,0
415,0,0,1,11.3,2,248.7,73,14.65,87,1,1
415,1,30,0,8.4,2,178.1,109,20.12,118,0,0
415,0,0,1,10.3,9,122.2,94,11.19,106,5,1
415,0,0,0,7.2,7,231.3,88,19.1,69,1,0
415,0,0,0,12.6,2,111.2,94,10.38,85,3,0
408,1,44,1,11.9,2,103.2,86,20.09,101,0,1
510,0,0,0,3.9,9,138.4,122,13.51,73,4,1
415,0,0,0,11.5,3,146.3,95,18.41,82,0,0
415,0,0,0,11.7,6,206.3,109,20.49,102,0,0
415,0,0,0,13.5,4,132.0,114,23.77,74,0,0
408,0,0,0,9.2,4,274.6,121,13.69,123,2,0
510,0,0,0,11.7,3,185.3,87,19.15,93,0,0
415,1,24,0,9.0,4,154.8,105,15.06,102,1,0
415,1,30,0,14.7,5,179.2,83,24.07,77,1,0
510,0,0,1,11.0,4,286.2,60,15.91,114,2,1
408,0,0,0,17.0,1,268.0,106,13.06,65,3,0
415,0,0,0,13.3,5,137.5,109,16.84,131,2,0
408,0,0,0,13.4,5,243.0,91,16.3,93,2,0
510,0,0,0,15.0,2,134.9,114,18.83,118,1,0
415,0,0,0,13.9,2,234.2,108,18.42,122,1,0
415,0,0,0,7.3,6,175.1,116,14.61,94,1,0
408,0,0,0,10.1,5,142.2,84,22.3,99,1,0
510,0,0,0,6.0,1,132.4,110,17.03,103,2,0
415,1,24,0,5.9,2,97.8,67,17.61,126,0,0
415,0,0,0,11.0,6,266.9,74,19.52,99,3,1
510,1,33,0,9.7,4,155.2,79,22.81,71,3,0
415,0,0,0,8.8,3,200.2,107,20.82,96,1,0
415,0,0,0,12.7,2,289.1,97,19.87,148,2,1
510,0,0,1,10.5,5,198.4,104,21.21,115,1,0
415,0,0,0,12.8,6,180.3,68,17.68,101,2,0
415,0,0,0,12.5,1,86.3,99,20.29,79,2,0
510,0,0,0,12.9,4,295.0,101,19.01,109,2,1
408,0,0,0,14.7,8,240.9,91,14.23,109,3,0
408,0,0,0,8.0,5,207.7,117,18.49,111,1,0
510,1,27,0,0.0,0,128.5,91,13.91,121,1,0
510,1,22,0,8.8,2,224.4,106,12.41,98,1,0
415,0,0,0,10.0,9,164.9,96,10.75,125,2,0
415,0,0,0,10.6,6,238.0,97,13.98,132,2,0
408,0,0,0,10.0,3,107.3,133,20.25,116,4,1
408,0,0,0,5.1,8,185.0,92,15.51,92,1,0
415,1,31,0,7.7,4,244.1,58,17.29,115,3,0
510,0,0,0,12.4,4,238.4,130,20.95,117,3,0
415,1,27,0,13.2,2,141.1,94,19.1,122,1,0
415,0,0,0,11.8,7,158.1,149,9.79,92,0,0
415,1,30,0,13.1,8,220.1,109,18.89,96,0,0
415,1,42,0,10.9,3,199.5,90,11.48,49,4,1
415,0,0,0,4.9,9,109.5,90,24.32,113,1,0
408,0,0,0,13.2,5,187.2,116,9.75,83,1,0
510,0,0,0,0.0,0,107.9,77,15.9,95,0,0
510,1,22,1,13.9,20,172.1,133,19.01,94,1,1
408,0,0,0,11.7,4,203.8,110,7.46,122,1,0
408,0,0,0,9.1,4,160.0,98,18.3,87,0,0
408,0,0,0,12.3,3,51.1,137,17.73,92,1,0
415,0,0,0,11.7,5,227.7,96,14.45,57,1,0
510,0,0,0,9.0,2,203.8,111,17.43,109,1,0
408,1,33,0,11.3,3,241.7,84,14.09,80,1,0
510,0,0,0,12.3,4,78.1,115,20.34,112,1,0
408,0,0,0,11.0,4,187.8,143,12.68,113,2,0
415,1,21,0,7.1,3,127.1,116,19.41,108,1,0
415,0,0,0,10.4,4,280.0,90,17.19,103,0,1
510,0,0,1,7.8,3,153.2,99,17.92,100,1,0
415,1,26,0,11.5,7,137.1,125,13.23,94,2,0
510,0,0,1,13.8,5,186.1,140,16.88,80,4,1
415,1,22,0,11.5,7,224.1,85,20.3,86,2,0
408,1,29,0,8.1,3,83.6,131,17.33,73,1,0
408,0,0,0,17.8,4,203.9,123,19.89,65,4,0
415,0,0,0,13.3,6,211.3,97,14.08,72,1,0
408,0,0,1,12.0,4,219.4,102,19.18,95,4,0
415,0,0,0,6.9,5,147.7,83,24.08,124,2,0
408,0,0,0,14.2,4,229.9,93,12.27,110,2,0
408,0,0,0,10.0,5,102.8,95,12.21,97,1,0
415,0,0,0,9.1,4,178.7,74,19.86,120,1,0
415,1,18,0,6.5,4,148.5,106,9.73,98,0,0
510,1,29,0,12.3,9,164.1,96,18.62,108,0,0
415,0,0,1,7.8,8,197.2,113,16.02,94,1,0
415,0,0,0,11.6,4,124.9,118,25.54,106,2,0
415,0,0,0,15.9,6,115.4,115,17.84,112,3,0
510,0,0,1,9.7,4,140.0,77,16.69,133,4,1
415,0,0,0,13.2,8,193.9,110,7.23,134,3,0
408,0,0,0,11.5,2,321.1,122,22.57,72,4,1
415,0,0,0,13.6,3,118.4,97,21.19,56,5,1
415,0,0,0,11.6,4,169.8,105,16.8,82,1,0
408,0,0,0,9.3,4,193.4,88,9.94,109,2,0
415,0,0,0,14.9,7,106.6,87,24.21,92,1,0
415,0,0,0,11.8,5,134.7,68,16.12,128,2,0
415,1,36,0,9.9,6,156.2,126,18.32,83,2,0
415,0,0,0,9.6,4,231.1,55,13.04,123,3,0
510,0,0,0,14.1,6,180.8,58,24.55,91,2,0
510,0,0,1,5.0,10,213.8,84,13.57,137,2,0
415,1,25,0,13.7,4,234.4,82,22.6,77,0,0
510,0,0,0,10.6,3,70.9,73,18.01,73,3,0
510,0,0,0,9.5,7,223.6,139,20.81,81,0,0
408,1,29,0,13.7,6,294.7,105,20.17,127,1,0
415,0,0,0,15.7,2,216.8,88,10.74,82,1,0
415,0,0,0,7.7,4,197.4,101,10.54,107,2,0
415,0,0,0,6.9,5,226.5,68,12.04,90,1,0
415,1,32,0,12.9,3,218.9,125,18.22,120,1,0
408,0,0,0,11.1,6,157.5,112,19.08,106,0,0
510,0,0,0,9.9,4,89.1,46,10.78,71,2,0
510,1,39,0,9.0,4,209.8,90,13.95,100,1,0
415,0,0,0,10.5,2,93.2,116,16.8,94,1,0
415,0,0,0,10.6,9,228.1,97,13.26,124,1,0
415,0,0,0,7.2,6,112.6,101,9.77,119,3,0
408,0,0,0,12.9,5,207.3,105,17.67,89,1,0
408,0,0,0,7.4,2,208.1,107,16.08,90,1,0
415,1,22,0,14.3,3,112.8,100,19.77,119,1,0
415,0,0,0,11.7,3,225.3,81,19.38,106,1,0
415,1,25,0,13.9,5,169.4,108,20.44,114,4,0
510,0,0,0,7.1,9,193.3,97,17.69,99,1,0
415,1,35,0,14.7,5,161.2,104,13.52,98,1,0
510,0,0,0,9.8,2,95.6,106,14.25,95,3,0
510,1,25,0,9.3,8,79.8,120,26.66,104,2,0
415,1,31,0,11.0,3,170.8,104,19.84,121,2,0
415,0,0,0,5.2,5,229.2,104,14.05,80,1,0
415,1,38,0,9.2,1,259.3,71,20.88,125,3,0
415,0,0,1,11.1,6,101.0,70,20.4,105,0,0
415,1,6,1,10.1,3,140.1,100,13.42,96,1,0
408,0,0,0,12.3,3,150.4,131,16.92,103,3,0
510,1,37,1,9.1,5,189.9,107,9.38,115,3,0
415,0,0,0,12.6,3,100.8,88,19.87,79,2,0
415,0,0,0,10.0,3,138.1,128,14.93,119,3,0
510,0,0,0,10.1,7,179.7,91,23.51,101,3,0
415,1,30,0,11.0,1,191.3,109,21.85,89,1,0
510,0,0,0,12.0,3,168.3,126,18.05,132,2,0
415,0,0,0,10.7,2,137.6,75,15.27,71,1,1
415,0,0,0,13.4,6,166.2,78,23.75,85,1,0
510,0,0,1,8.3,1,158.7,126,13.23,110,2,1
415,0,0,0,13.6,4,258.3,88,26.01,106,1,1
510,1,40,0,12.5,6,77.0,94,13.74,82,1,0
415,1,33,0,11.0,4,168.4,106,15.73,78,2,0
415,0,0,0,10.2,4,307.2,97,11.78,99,2,1
510,0,0,0,9.5,8,175.6,127,20.1,114,0,0
415,0,0,0,10.7,8,169.1,62,18.68,105,3,0
415,0,0,0,4.4,3,190.7,103,20.54,95,1,0
415,0,0,0,8.6,3,239.6,110,19.58,82,1,0
510,0,0,0,7.4,4,121.3,107,24.04,83,1,0
408,0,0,0,10.1,8,208.4,96,27.72,73,1,1
510,0,0,1,6.8,4,230.6,136,22.21,96,0,0
415,0,0,0,11.1,8,112.5,67,17.95,96,0,0
408,1,36,0,11.8,4,172.2,112,13.74,115,2,0
510,0,0,0,6.9,5,167.7,103,19.9,121,3,0
408,0,0,0,13.4,5,180.1,148,16.44,109,0,0
510,0,0,0,9.8,4,129.6,117,16.12,118,2,0
510,0,0,0,13.2,4,215.5,70,19.63,134,0,0
408,1,22,0,9.1,6,218.6,70,20.77,99,1,0
415,0,0,0,9.9,3,211.9,95,19.09,81,2,0
415,0,0,0,8.0,4,82.0,103,10.64,107,1,0
408,1,22,0,11.4,7,149.1,91,17.61,92,2,0
415,0,0,0,12.4,1,304.6,101,13.4,116,1,1
510,0,0,0,10.4,8,277.7,91,9.8,90,0,0
510,0,0,0,7.5,7,155.2,98,18.2,64,1,0
415,0,0,0,10.6,6,198.5,92,15.28,119,0,0
408,0,0,0,12.8,4,209.1,111,9.41,113,1,0
415,0,0,0,18.9,2,200.0,101,12.72,110,1,0
415,0,0,0,7.6,3,196.1,88,19.41,95,3,0
510,0,0,0,7.1,2,121.6,99,22.75,88,1,0
415,0,0,0,0.0,0,204.1,117,13.97,123,1,0
415,0,0,0,11.3,5,212.1,91,20.05,135,4,0
415,0,0,0,13.8,2,178.3,99,15.0,83,1,0
415,0,0,0,7.0,6,181.8,63,13.57,78,0,0
415,0,0,0,9.6,6,120.6,95,17.47,107,2,0
415,0,0,0,8.8,9,172.4,89,11.19,78,1,0
415,0,0,0,7.3,2,160.6,97,14.61,56,0,1
408,1,12,0,15.1,3,98.4,119,15.94,68,1,0
415,0,0,0,7.9,3,109.0,106,18.08,92,1,0
408,0,0,1,11.6,5,122.4,116,19.02,148,3,0
415,0,0,0,6.1,4,144.5,89,14.22,76,5,1
408,0,0,0,8.7,5,102.5,97,15.06,119,1,0
415,0,0,0,9.9,5,274.1,123,12.25,100,2,0
510,0,0,0,13.3,5,193.1,107,22.13,93,2,0
415,0,0,0,7.7,2,182.8,93,16.46,113,2,0
408,0,0,0,10.5,3,75.8,98,21.84,118,2,0
415,0,0,0,9.3,2,198.0,102,15.84,90,1,0
415,0,0,0,9.5,4,253.2,86,17.92,81,5,1
510,1,25,0,11.7,6,199.9,110,11.44,78,3,0
415,1,25,0,11.7,2,187.5,88,23.15,91,2,0
408,0,0,0,10.3,6,183.6,88,25.8,115,0,0
510,1,21,0,11.7,4,86.1,126,16.14,113,0,0
408,0,0,0,11.0,4,126.8,100,13.41,97,3,0
415,0,0,0,9.1,2,108.3,104,14.31,109,1,0
408,0,0,1,13.8,5,160.5,121,20.04,95,1,1
408,0,0,0,11.0,3,147.3,88,13.46,103,2,0
510,0,0,0,9.5,3,165.1,56,20.47,100,2,0
408,1,31,0,5.7,10,122.2,100,11.82,141,3,0
408,0,0,0,9.0,4,156.3,118,23.21,113,3,0
415,1,21,1,10.9,5,147.4,110,22.34,97,0,0
415,0,0,0,7.8,6,228.4,103,13.88,114,1,0
510,0,0,0,6.8,8,184.6,94,14.18,105,1,0
510,0,0,0,8.0,4,87.6,133,14.65,88,1,0
408,1,25,0,5.6,5,219.0,95,20.56,102,4,0
510,0,0,0,13.5,9,220.9,76,23.77,107,1,1
408,1,27,0,9.7,7,188.4,128,27.25,120,1,0
510,0,0,0,13.5,2,254.8,98,16.49,118,4,0
510,0,0,0,14.8,4,338.4,97,19.94,139,3,1
415,1,37,0,10.7,3,168.2,105,24.08,136,1,0
415,0,0,0,8.9,3,143.1,119,11.74,100,3,0
415,1,20,0,9.4,4,118.3,97,21.57,78,1,0
415,0,0,0,7.5,5,256.5,79,11.5,131,0,0
510,0,0,0,8.5,2,185.9,93,18.43,58,1,0
510,0,0,0,11.9,8,219.0,110,12.66,129,3,0
510,1,18,0,12.7,9,180.1,65,12.96,85,1,0
408,0,0,0,12.6,5,114.9,91,20.37,112,2,0
510,0,0,0,11.3,3,158.6,123,17.37,123,2,0
415,1,36,1,15.4,3,244.2,65,16.97,109,2,1
415,0,0,0,13.2,9,180.0,88,19.5,110,1,0
415,0,0,0,9.4,4,234.4,120,13.2,103,1,0
415,0,0,0,5.4,3,135.4,91,11.8,92,1,0
408,0,0,0,10.9,5,272.4,91,21.44,112,1,1
510,0,0,0,7.5,5,262.9,126,14.95,101,1,0
415,0,0,0,15.1,2,66.7,91,17.34,110,1,0
408,1,33,0,10.1,4,221.4,86,23.47,102,1,0
415,0,0,1,13.2,4,135.1,123,19.32,110,1,1
408,0,0,0,7.7,5,240.8,62,17.23,76,1,0
415,0,0,0,9.8,1,170.5,112,17.55,106,3,0
415,1,40,0,14.0,2,158.3,71,18.12,132,2,0
510,1,24,0,7.9,5,201.7,97,21.39,95,0,0
510,0,0,0,10.6,4,168.8,125,21.09,96,1,0
415,0,0,0,12.0,5,141.9,63,15.99,49,2,0
510,0,0,0,9.5,3,182.6,67,16.03,81,5,1
